ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000164919.6	7	2	5	0	18	0	2	6
ENSG00000085377.9	20	5	4	0	147	0	0	0
ENSG00000149633.7	1	1	0	0	15	0	0	0
ENSG00000232034.1	0	0	0	0	0	0	1	42
ENSG00000269505.1	0	0	0	0	0	0	0	1
ENSG00000163016.5	0	0	0	0	0	0	0	10
ENSG00000131019.6	1	0	0	0	1	0	0	0
ENSG00000137876.5	15	1	12	0	29	0	0	0
ENSG00000097021.15	9	2	1	0	76	0	0	0
ENSG00000215838.4	0	0	0	0	0	0	3	6
ENSG00000259788.1	0	0	0	0	0	0	1	0
ENSG00000166800.5	0	1	0	0	0	0	0	0
ENSG00000143365.12	0	0	0	0	10	0	0	0
ENSG00000271119.1	0	0	0	0	0	0	0	4
ENSG00000262152.2	0	0	0	0	0	0	3	0
ENSG00000023330.10	25	2	0	0	24	0	0	0
ENSG00000246375.2	0	0	0	0	0	0	1	9
ENSG00000198155.5	0	0	0	0	0	0	0	4
ENSG00000272916.1	0	0	0	0	0	0	36	17
ENSG00000197951.4	11	0	9	0	19	0	0	0
ENSG00000198796.6	9	2	1	0	34	0	0	0
ENSG00000230397.1	0	0	0	0	0	0	1	0
ENSG00000227274.1	0	0	0	0	0	0	0	1
ENSG00000226431.1	0	0	0	0	0	0	0	2
ENSG00000182718.12	11	4	1	0	30	0	0	0
ENSG00000168274.3	2	0	0	0	0	0	0	0
ENSG00000185811.12	0	0	0	0	12	0	0	0
ENSG00000225110.1	0	0	0	0	0	0	1	0
ENSG00000185112.4	2	4	1	0	0	0	0	0
ENSG00000225794.1	0	0	0	0	0	0	0	2
ENSG00000224116.2	0	0	0	0	0	0	0	8
ENSG00000114648.7	13	0	25	0	101	0	0	0
ENSG00000090402.3	0	0	0	0	6	0	0	0
ENSG00000260290.2	0	0	0	0	0	0	2	0
ENSG00000179142.2	0	0	0	0	1	0	0	0
ENSG00000060971.13	16	0	5	0	19	0	0	14
ENSG00000251360.2	0	0	0	0	0	0	0	1
ENSG00000262833.1	0	0	0	0	0	0	0	1
ENSG00000241506.1	0	0	0	0	0	0	1	0
ENSG00000171388.9	0	1	1	0	4	0	0	0
ENSG00000103742.7	15	1	5	0	61	0	0	0
ENSG00000104872.6	52	10	3	0	38	0	0	0
ENSG00000247373.2	0	0	0	0	0	0	3	0
ENSG00000243305.1	0	0	0	0	0	0	0	2
ENSG00000227591.1	0	0	0	0	0	0	0	21
ENSG00000267598.1	0	0	0	0	0	0	0	1
ENSG00000111011.13	255	7	13	0	110	0	0	0
ENSG00000015676.13	33	0	23	0	254	0	0	0
ENSG00000226360.4	0	0	0	0	0	0	1	0
ENSG00000118308.10	0	0	0	0	3	0	0	0
ENSG00000133997.7	14	0	13	0	74	0	0	0
ENSG00000273275.1	0	0	0	0	0	0	2	0
ENSG00000081386.8	18	1	6	0	10	0	0	0
ENSG00000204852.11	13	0	8	0	57	0	0	0
ENSG00000120800.4	86	4	0	0	108	0	0	0
ENSG00000128833.8	70	0	3	0	68	0	0	0
ENSG00000179833.4	10	0	11	0	16	0	0	88
ENSG00000223474.2	0	0	2	0	0	0	0	0
ENSG00000183578.5	0	0	1	0	8	0	0	0
ENSG00000250397.2	0	0	0	0	0	0	4	2
ENSG00000222574.1	0	0	0	0	0	0	1	0
ENSG00000230847.4	0	0	0	0	0	0	0	1
ENSG00000231481.1	0	0	0	0	0	0	0	4
ENSG00000233347.1	0	0	0	0	0	0	1	0
ENSG00000196628.9	16	4	6	0	237	0	0	0
ENSG00000169006.6	0	0	0	0	2	0	0	0
ENSG00000152229.14	3	1	2	0	42	0	0	0
ENSG00000179219.5	0	0	0	0	0	0	1	3
ENSG00000128482.11	1	0	1	0	0	0	0	0
ENSG00000160216.14	38	17	39	0	535	0	0	0
ENSG00000088179.4	23	8	19	0	559	0	0	0
ENSG00000146281.5	6	0	15	0	41	0	0	0
ENSG00000236986.2	0	0	0	0	0	0	0	5
ENSG00000175691.8	33	0	0	0	24	0	0	0
ENSG00000014914.15	11	2	0	0	8	0	0	0
ENSG00000269837.1	0	0	0	0	0	0	8	0
ENSG00000271843.1	0	0	0	0	0	0	3	0
ENSG00000197622.8	5	9	14	0	30	0	0	0
ENSG00000260415.3	2	0	0	0	0	0	0	0
ENSG00000223534.1	0	0	0	0	0	0	1	0
ENSG00000261184.1	0	0	0	0	0	0	0	3
ENSG00000264791.1	0	0	0	0	0	0	0	3
ENSG00000123297.12	4	1	6	0	49	0	0	0
ENSG00000044524.6	8	0	5	0	220	0	0	0
ENSG00000000003.10	12	0	5	0	6	0	0	2
ENSG00000249504.2	0	0	0	0	0	0	5	0
ENSG00000100596.2	39	1	23	0	107	0	0	0
ENSG00000255282.2	0	0	0	0	0	0	0	13
ENSG00000204366.3	18	2	5	0	1	0	0	0
ENSG00000230548.1	0	0	0	0	0	0	1	0
ENSG00000239556.2	0	0	0	0	0	0	9	11
ENSG00000204580.7	15	5	6	0	17	0	0	0
ENSG00000232000.2	0	0	0	0	0	0	1	4
ENSG00000201662.1	0	0	0	0	0	0	1	0
ENSG00000196782.8	4	1	1	0	259	0	0	0
ENSG00000222316.1	0	0	0	0	0	0	1	0
ENSG00000205683.7	9	0	6	0	158	0	0	0
ENSG00000233379.1	0	0	0	0	0	0	0	2
ENSG00000234234.1	0	0	0	0	0	0	1	0
ENSG00000111249.9	23	0	14	0	403	0	0	0
ENSG00000273071.1	0	0	0	0	0	0	3	78
ENSG00000106415.8	12	4	2	0	388	0	1	3
ENSG00000252148.1	0	0	0	0	0	0	1	0
ENSG00000145780.6	16	5	4	0	18	0	0	0
ENSG00000254184.3	11	0	0	0	185	0	1	8
ENSG00000251385.2	0	0	0	0	0	0	3	0
ENSG00000166961.10	1	0	0	0	3	0	0	0
ENSG00000015568.8	0	0	0	0	11	0	0	0
ENSG00000124006.10	189	8	7	0	46	0	0	0
ENSG00000244256.2	0	0	0	0	0	0	1	0
ENSG00000101441.4	0	0	0	0	1	0	0	0
ENSG00000145908.8	58	2	16	0	5	0	0	0
ENSG00000234671.1	0	0	0	0	0	0	1	0
ENSG00000070731.5	1	0	1	0	12	0	0	0
ENSG00000229240.3	0	0	0	0	0	0	0	4
ENSG00000270055.1	0	0	0	0	0	0	1	0
ENSG00000267423.1	0	0	0	0	0	0	0	2
ENSG00000260576.1	0	0	0	0	0	0	7	0
ENSG00000110693.11	10	1	2	0	315	0	1	152
ENSG00000136122.11	33	1	7	0	99	0	0	0
ENSG00000145721.7	0	0	0	0	5	0	0	0
ENSG00000173702.3	1	0	0	0	5	0	0	4
ENSG00000269407.1	0	0	0	0	5	0	0	0
ENSG00000139572.3	1	0	0	0	0	0	0	0
ENSG00000259921.1	0	0	0	0	0	0	4	0
ENSG00000207241.1	0	0	0	0	0	0	28	0
ENSG00000083093.5	46	3	0	0	36	0	0	0
ENSG00000176386.4	0	1	0	0	8	0	0	3
ENSG00000124302.8	2	4	0	0	101	0	0	0
ENSG00000183091.15	22	1	0	0	23	0	0	0
ENSG00000145050.11	24	1	0	0	9	0	0	0
ENSG00000149506.6	0	0	0	0	1	0	0	0
ENSG00000264213.1	0	0	0	0	0	0	2	0
ENSG00000214353.3	0	0	0	0	0	0	0	4
ENSG00000102893.11	20	6	4	0	163	0	0	0
ENSG00000239332.1	0	0	0	0	8	0	0	0
ENSG00000101782.10	60	2	7	0	69	0	0	0
ENSG00000089351.10	73	3	5	0	101	0	0	0
ENSG00000227376.1	0	0	0	0	0	0	12	0
ENSG00000084652.11	114	17	22	0	59	0	0	0
ENSG00000161956.8	22	9	2	0	25	0	0	0
ENSG00000228360.1	0	0	0	0	0	0	1	0
ENSG00000236677.1	0	0	0	0	0	0	0	2
ENSG00000273294.1	0	0	0	0	0	0	6	80
ENSG00000214415.3	0	0	0	0	5	0	0	0
ENSG00000260796.1	0	0	0	0	0	0	0	10
ENSG00000197013.5	29	0	0	0	41	0	0	0
ENSG00000246982.2	0	0	0	0	0	0	12	30
ENSG00000213689.5	1	2	0	0	1	0	0	0
ENSG00000176842.10	7	0	1	0	0	0	0	0
ENSG00000272872.1	0	0	0	0	0	0	1	0
ENSG00000260685.1	0	0	0	0	0	0	3	0
ENSG00000183111.7	6	3	1	0	45	0	0	0
ENSG00000257556.1	0	0	0	0	0	0	0	8
ENSG00000124357.8	7	0	4	0	33	0	1	2
ENSG00000258885.1	0	0	0	0	0	0	0	1
ENSG00000233818.1	0	0	0	0	0	0	0	29
ENSG00000161847.9	63	0	11	0	37	0	0	0
ENSG00000225900.1	0	0	0	0	0	0	3	0
ENSG00000212544.1	0	0	0	0	0	0	1	0
ENSG00000226801.2	0	0	0	0	0	0	1	0
ENSG00000207340.1	0	0	0	0	0	0	9	0
ENSG00000268175.1	2	0	1	0	0	0	0	0
ENSG00000147400.8	7	0	6	0	1	0	0	0
ENSG00000184378.2	1	0	0	0	0	0	0	0
ENSG00000269396.1	1	0	0	0	0	0	0	0
ENSG00000256199.1	0	0	0	0	0	0	0	2
ENSG00000203858.2	0	0	0	0	0	0	0	2
ENSG00000226995.3	0	0	0	0	0	0	0	4
ENSG00000226377.1	0	0	0	0	0	0	0	1
ENSG00000267047.1	0	0	0	0	0	0	1	45
ENSG00000261521.1	0	0	0	0	0	0	1	0
ENSG00000136238.13	10	2	24	0	45	0	0	0
ENSG00000174939.6	3	7	1	0	1	0	0	4
ENSG00000181029.7	7	0	2	0	2	0	0	0
ENSG00000173269.9	0	0	0	0	3	0	0	0
ENSG00000144410.4	0	0	0	0	7	0	0	0
ENSG00000131398.9	38	0	20	0	74	0	0	0
ENSG00000123178.10	4	1	6	0	16	0	0	0
ENSG00000258343.1	0	0	0	0	0	0	0	6
ENSG00000162595.4	0	0	0	0	1	0	0	0
ENSG00000198131.9	0	0	0	0	7	0	0	0
ENSG00000176912.3	0	0	1	0	27	0	0	0
ENSG00000254564.1	0	0	0	0	0	0	1	0
ENSG00000233762.2	0	0	0	0	0	0	12	0
ENSG00000233706.1	0	0	0	0	0	0	2	0
ENSG00000204856.7	10	1	2	0	59	0	0	0
ENSG00000250820.1	0	0	0	0	0	0	0	62
ENSG00000186354.6	1	0	3	0	0	0	0	0
ENSG00000238061.2	0	0	0	0	0	0	2	0
ENSG00000188511.8	1	0	1	0	11	0	0	35
ENSG00000253459.3	0	0	3	0	0	0	0	0
ENSG00000168612.4	18	0	13	0	4	0	0	0
ENSG00000141448.4	12	1	1	0	19	0	0	0
ENSG00000250372.1	0	0	0	0	0	0	1	0
ENSG00000236977.1	0	0	0	0	0	0	1	38
ENSG00000229863.1	0	0	0	0	0	0	1	0
ENSG00000118518.11	18	1	3	0	57	0	0	0
ENSG00000125875.9	7	0	9	0	22	0	0	0
ENSG00000178999.8	58	2	0	0	30	0	0	0
ENSG00000198298.8	30	2	1	0	7	0	0	0
ENSG00000237264.4	0	0	0	0	0	0	1	0
ENSG00000160224.12	2	0	0	0	1	0	0	0
ENSG00000264779.1	0	0	0	0	0	0	1	0
ENSG00000163795.9	19	3	1	0	0	0	0	0
ENSG00000261714.2	0	0	0	0	0	0	1	0
ENSG00000260569.2	0	0	0	0	0	0	0	1
ENSG00000100889.7	17	8	1	0	28	0	0	0
ENSG00000142192.16	325	24	55	0	685	0	0	0
ENSG00000112715.16	54	8	47	0	54	0	0	0
ENSG00000158122.7	3	0	6	0	4	0	0	0
ENSG00000100528.7	7	3	12	0	23	0	0	0
ENSG00000102996.4	3	1	2	0	5	0	0	0
ENSG00000087074.7	60	9	4	0	0	0	0	0
ENSG00000124766.4	45	19	42	0	0	0	0	0
ENSG00000173988.8	2	0	0	0	69	0	0	0
ENSG00000261488.1	0	0	0	0	0	0	17	0
ENSG00000077380.11	46	2	0	0	84	0	0	0
ENSG00000254505.4	68	1	0	0	17	0	0	0
ENSG00000142197.8	16	0	0	0	55	0	0	0
ENSG00000239523.1	0	0	0	0	0	0	4	90
ENSG00000255506.1	0	0	0	0	0	0	0	4
ENSG00000231424.2	0	0	0	0	0	0	5	1
ENSG00000198492.10	65	3	12	0	205	0	0	0
ENSG00000231829.2	0	0	0	0	0	0	0	3
ENSG00000263917.1	0	0	0	0	0	0	3	185
ENSG00000218020.3	0	0	0	0	0	0	1	0
ENSG00000138434.12	53	2	4	0	42	0	0	0
ENSG00000260913.1	0	0	0	0	0	0	0	1
ENSG00000228697.1	0	0	0	0	0	0	0	6
ENSG00000108506.7	32	3	15	0	78	0	0	0
ENSG00000200847.1	0	0	0	0	0	0	1	0
ENSG00000240268.2	0	0	0	0	0	0	2	1
ENSG00000122674.8	1	0	1	0	8	0	0	0
ENSG00000177542.6	17	4	2	0	11	0	0	0
ENSG00000184508.6	3	0	3	0	1	0	0	0
ENSG00000198794.7	2	0	3	0	28	0	0	22
ENSG00000203970.3	0	0	0	0	2	0	0	0
ENSG00000205777.13	0	0	0	0	0	0	1	0
ENSG00000253833.1	0	0	0	0	0	0	2	0
ENSG00000148411.3	11	0	15	0	127	0	0	0
ENSG00000183747.7	0	0	0	0	3	0	0	0
ENSG00000211642.2	0	0	0	0	0	0	0	1
ENSG00000247213.2	0	0	0	0	0	0	1	4
ENSG00000168658.14	1	0	0	0	26	0	0	0
ENSG00000253652.1	0	0	0	0	0	0	0	2
ENSG00000134313.10	139	1	66	0	154	0	0	0
ENSG00000104497.9	12	0	2	0	55	0	0	0
ENSG00000167613.11	1	0	0	0	1	0	0	0
ENSG00000113838.8	8	0	2	0	15	0	0	0
ENSG00000164400.4	0	0	0	0	1	0	0	0
ENSG00000101194.13	1	1	2	0	3	0	0	0
ENSG00000206957.2	0	0	0	0	0	0	1	0
ENSG00000226803.3	0	0	0	0	0	0	2	20
ENSG00000138303.13	14	4	3	0	114	0	0	0
ENSG00000008086.6	6	0	0	0	78	0	0	0
ENSG00000260259.1	0	0	0	0	2	0	0	0
ENSG00000271767.1	0	0	0	0	0	0	1	0
ENSG00000007062.7	0	0	0	0	9	0	0	2
ENSG00000267735.1	0	0	0	0	0	0	0	2
ENSG00000211592.2	0	0	0	0	0	0	1	0
ENSG00000111863.8	0	0	0	0	16	0	0	0
ENSG00000272733.1	0	0	0	0	0	0	1	1
ENSG00000158321.11	98	8	15	0	2572	0	0	0
ENSG00000105668.3	0	0	1	0	0	0	0	0
ENSG00000264295.1	0	0	0	0	0	0	1	0
ENSG00000260188.1	0	0	0	0	0	0	2	0
ENSG00000211675.2	0	0	0	0	0	0	2	0
ENSG00000109762.11	25	1	3	0	183	0	0	12
ENSG00000253737.1	0	0	0	0	0	0	1	0
ENSG00000267672.1	0	0	0	0	0	0	3	0
ENSG00000167780.7	1	0	0	0	9	0	0	0
ENSG00000170011.9	1	0	0	0	114	0	0	0
ENSG00000187546.9	1	0	0	0	20	0	0	0
ENSG00000133195.7	12	1	2	0	585	0	0	0
ENSG00000257151.1	0	0	0	0	0	0	1	0
ENSG00000102287.12	2	1	1	0	9	0	0	0
ENSG00000233261.1	0	0	0	0	0	0	0	1
ENSG00000124731.8	2	0	1	0	2	0	0	0
ENSG00000269694.1	0	0	0	0	0	0	1	0
ENSG00000179029.10	3	1	78	0	0	0	0	0
ENSG00000105261.5	0	0	0	0	2	0	0	0
ENSG00000166869.2	0	0	0	0	1	0	0	0
ENSG00000270174.1	0	0	0	0	0	0	0	8
ENSG00000256087.2	31	2	4	0	35	0	5	149
ENSG00000218549.1	0	0	0	0	0	0	1	0
ENSG00000222750.1	0	0	0	0	0	0	1	0
ENSG00000145945.5	11	2	1	0	0	0	0	0
ENSG00000176510.4	0	0	0	0	0	0	1	0
ENSG00000071246.6	18	2	4	1	26	0	0	0
ENSG00000143862.3	6	0	3	0	16	0	0	0
ENSG00000158006.9	2	2	4	0	30	0	0	0
ENSG00000169181.8	1	0	0	0	59	0	0	0
ENSG00000227564.1	0	0	0	0	0	0	0	8
ENSG00000179862.5	1	0	0	0	0	0	0	0
ENSG00000239873.2	0	0	0	0	0	0	1	0
ENSG00000182256.8	0	0	0	0	38	0	0	0
ENSG00000197479.4	0	0	1	0	0	0	0	0
ENSG00000262372.1	0	0	0	0	0	0	1	1
ENSG00000228400.1	0	0	0	0	0	0	0	1
ENSG00000267881.1	0	0	0	0	9	0	0	0
ENSG00000156873.11	40	4	12	0	46	0	0	0
ENSG00000229018.4	0	0	0	0	0	0	0	3
ENSG00000248714.2	0	0	0	0	0	0	0	3
ENSG00000171056.6	10	0	2	0	101	0	0	0
ENSG00000234383.1	0	0	0	0	0	0	23	0
ENSG00000203865.5	0	0	0	0	0	0	6	30
ENSG00000253943.1	0	0	0	0	0	0	10	0
ENSG00000228917.1	0	0	0	0	0	0	1	1
ENSG00000176769.9	0	0	0	0	51	0	0	0
ENSG00000213519.2	0	0	0	0	0	0	1	0
ENSG00000142279.8	5	0	4	0	18	0	0	0
ENSG00000118922.12	39	5	29	0	1567	0	0	0
ENSG00000183695.2	1	0	0	0	3	0	0	0
ENSG00000256628.2	0	0	0	0	0	0	9	0
ENSG00000163606.6	0	0	0	0	12	0	0	0
ENSG00000158458.15	3	1	0	0	176	0	0	0
ENSG00000260787.1	0	0	0	0	0	0	2	0
ENSG00000070413.14	50	7	35	0	158	0	0	0
ENSG00000085514.11	0	10	0	0	28	0	0	0
ENSG00000271862.1	0	0	0	0	0	0	1	0
ENSG00000206948.1	0	0	0	0	0	0	413	0
ENSG00000206384.6	1	0	0	0	11	0	0	0
ENSG00000143772.5	2	0	2	0	31	0	0	0
ENSG00000132563.11	16	1	5	0	13	0	0	0
ENSG00000164404.4	0	0	0	0	2	0	0	0
ENSG00000254746.1	0	0	0	0	0	0	0	3
ENSG00000184719.7	0	0	0	0	34	0	0	0
ENSG00000253927.1	0	0	0	0	0	0	0	6
ENSG00000164751.10	2	3	2	0	30	0	0	0
ENSG00000233912.1	0	0	0	0	0	0	0	15
ENSG00000127377.4	0	0	0	0	4	0	1	0
ENSG00000230021.3	0	0	0	0	0	0	0	83
ENSG00000251504.1	0	0	0	0	0	0	0	11
ENSG00000134326.7	4	0	10	0	13	0	0	0
ENSG00000155189.7	19	1	10	0	203	0	0	0
ENSG00000258704.1	0	0	0	0	0	0	5	90
ENSG00000171631.10	1	0	0	0	7	0	0	0
ENSG00000087460.19	298	60	57	0	321	0	0	0
ENSG00000109670.9	41	11	13	0	430	0	0	0
ENSG00000141295.9	10	1	2	0	6	0	0	0
ENSG00000162729.9	6	1	1	0	6	0	0	0
ENSG00000223745.3	0	0	0	0	0	0	35	252
ENSG00000077312.4	42	5	3	0	39	0	0	0
ENSG00000251321.1	0	0	0	0	0	0	0	4
ENSG00000159625.10	1	0	1	0	11	0	0	0
ENSG00000037965.4	31	4	25	0	8	0	0	0
ENSG00000145451.8	0	0	1	0	12	0	0	0
ENSG00000173598.9	0	2	4	0	29	0	0	0
ENSG00000237121.1	0	0	0	0	0	0	0	20
ENSG00000173908.8	0	0	0	0	2	0	0	0
ENSG00000006607.9	34	1	9	0	195	0	0	0
ENSG00000234502.2	0	0	0	0	0	0	2	0
ENSG00000237735.2	0	0	0	0	0	0	0	3
ENSG00000169371.9	23	2	4	0	43	0	0	0
ENSG00000130227.12	31	2	10	0	189	0	0	0
ENSG00000140379.7	0	1	0	0	3	0	0	0
ENSG00000212128.2	2	3	1	0	0	0	0	0
ENSG00000137101.8	2	0	1	0	0	0	1	22
ENSG00000161091.8	30	3	9	0	133	0	3	0
ENSG00000237585.1	0	0	0	0	0	0	0	4
ENSG00000236885.1	0	0	0	0	0	0	0	8
ENSG00000136280.11	8	3	4	0	197	0	0	0
ENSG00000179314.9	4	3	3	0	70	0	0	0
ENSG00000186976.10	9	1	0	0	140	0	0	0
ENSG00000229664.1	0	0	0	0	0	0	0	3
ENSG00000188157.9	206	8	13	0	76	0	0	0
ENSG00000124225.11	5	4	9	0	81	0	0	0
ENSG00000224460.1	0	0	0	0	0	0	0	2
ENSG00000145700.5	31	0	0	0	69	0	0	0
ENSG00000267520.2	0	0	0	0	0	0	18	0
ENSG00000268403.1	1	0	0	0	0	0	0	0
ENSG00000127366.4	5	1	2	0	0	0	0	0
ENSG00000250697.1	0	0	0	0	0	0	0	29
ENSG00000266538.1	0	0	0	0	0	0	2	0
ENSG00000122386.6	12	1	0	0	7	0	0	0
ENSG00000256361.1	0	0	0	0	0	0	1	0
ENSG00000150477.10	51	12	13	0	978	0	0	0
ENSG00000103034.10	13	4	6	0	22	0	0	0
ENSG00000232551.2	0	0	0	0	0	0	1	0
ENSG00000196642.11	221	16	13	0	302	0	0	0
ENSG00000196517.7	57	8	6	0	113	0	0	0
ENSG00000203867.7	67	1	19	0	514	0	0	0
ENSG00000227198.1	0	0	0	0	0	0	1	0
ENSG00000167526.9	158	14	5	0	310	0	0	0
ENSG00000255929.1	0	0	0	0	0	0	2	14
ENSG00000145545.7	6	0	0	0	46	0	0	0
ENSG00000169255.9	2	0	1	0	3	0	0	0
ENSG00000100167.15	5	1	4	0	11	0	0	0
ENSG00000161618.5	20	0	3	0	31	0	0	0
ENSG00000237991.2	0	0	0	0	0	0	2	0
ENSG00000179242.11	1	1	5	0	575	0	0	0
ENSG00000180901.6	9	0	13	0	45	0	0	0
ENSG00000243678.7	55	28	3	0	34	0	0	0
ENSG00000212722.6	0	0	1	0	0	0	0	0
ENSG00000175416.8	15	3	5	0	28	0	0	0
ENSG00000225778.1	0	0	0	0	0	0	3	11
ENSG00000207307.1	0	0	0	0	0	0	2	0
ENSG00000155097.7	13	2	20	0	81	0	0	0
ENSG00000267432.1	0	0	0	0	0	0	1	10
ENSG00000268085.1	0	0	0	0	2	0	0	0
ENSG00000147383.6	7	2	0	0	19	0	0	0
ENSG00000266939.1	0	0	0	0	0	0	0	1
ENSG00000165794.5	0	0	0	0	2	0	0	0
ENSG00000119685.15	72	2	7	0	482	0	0	8
ENSG00000131470.10	65	1	1	0	26	0	0	0
ENSG00000028137.12	0	0	1	0	6	0	0	0
ENSG00000018236.10	10	0	3	0	216	0	0	0
ENSG00000235495.1	0	0	0	0	0	0	0	11
ENSG00000116771.5	0	0	0	0	1	0	0	0
ENSG00000113369.4	4	0	6	0	8	0	0	0
ENSG00000174672.11	48	7	19	0	124	0	0	0
ENSG00000241648.1	0	0	0	0	0	0	0	4
ENSG00000264520.1	0	0	0	0	0	0	1	4
ENSG00000269826.1	0	0	0	0	0	0	1	2
ENSG00000103310.6	0	1	0	0	3	0	0	0
ENSG00000272682.1	0	0	0	0	0	0	1	2
ENSG00000163508.8	1	0	0	0	2	0	0	0
ENSG00000237973.1	0	0	0	0	0	0	38	0
ENSG00000221888.2	1	0	0	0	0	0	0	0
ENSG00000249947.2	0	0	0	0	0	0	2	0
ENSG00000035720.3	0	0	0	0	5	0	0	0
ENSG00000108813.9	5	0	2	0	6	0	1	0
ENSG00000145198.10	1	0	1	0	5	0	0	0
ENSG00000215057.4	0	0	0	0	0	0	4	0
ENSG00000267466.1	0	0	0	0	0	0	0	1
ENSG00000243596.1	0	0	0	0	0	0	0	1
ENSG00000248341.2	0	0	0	0	0	0	1	3
ENSG00000236498.1	0	0	0	0	0	0	0	2
ENSG00000258855.1	0	0	0	0	0	0	1	0
ENSG00000232070.4	0	0	1	0	2	0	0	0
ENSG00000079432.3	157	5	3	0	54	0	0	0
ENSG00000250433.1	0	0	0	0	0	0	3	0
ENSG00000162129.8	41	0	8	0	130	0	0	0
ENSG00000261003.1	0	0	0	0	0	0	3	0
ENSG00000239280.1	0	0	0	0	0	0	4	0
ENSG00000256162.2	0	0	0	0	2	0	0	0
ENSG00000079482.11	11	2	1	0	206	0	0	0
ENSG00000124194.11	3	0	2	0	34	0	0	0
ENSG00000204314.6	4	2	1	0	4	0	0	0
ENSG00000108604.11	44	3	2	0	15	0	0	0
ENSG00000027075.9	5	2	1	0	129	0	0	0
ENSG00000268375.1	0	0	0	0	0	0	0	2
ENSG00000103365.11	81	2	17	0	123	0	0	0
ENSG00000200408.1	0	0	0	0	0	0	5	0
ENSG00000139899.6	0	1	0	0	2	0	0	0
ENSG00000132832.5	0	0	0	0	0	0	2	30
ENSG00000153802.7	0	0	1	0	3	0	0	0
ENSG00000100445.12	16	1	1	0	7	0	0	0
ENSG00000125459.10	8	0	9	0	249	0	0	0
ENSG00000254041.1	0	0	0	0	0	0	0	2
ENSG00000165494.6	281	16	9	0	69	0	0	0
ENSG00000235572.1	0	0	0	0	0	0	0	2
ENSG00000163521.11	6	1	0	0	3	0	0	0
ENSG00000242372.2	12	2	2	0	13	0	0	0
ENSG00000230483.1	0	0	0	0	0	0	0	1
ENSG00000242641.1	0	0	0	0	0	0	0	15
ENSG00000160439.11	12	0	3	0	22	0	10	3
ENSG00000124201.10	147	3	10	0	57	0	0	0
ENSG00000175573.6	4	0	1	0	1	0	0	0
ENSG00000187912.7	0	0	0	0	2	0	0	0
ENSG00000146122.12	17	0	2	0	100	0	0	0
ENSG00000105559.7	7	11	1	0	18	0	0	0
ENSG00000181963.5	0	1	0	0	0	0	0	0
ENSG00000267298.1	0	0	0	0	0	0	1	0
ENSG00000196296.9	12	0	0	0	18	0	0	0
ENSG00000174938.10	21	1	1	0	14	0	0	0
ENSG00000254765.1	0	0	0	0	0	0	16	0
ENSG00000115297.9	0	0	0	0	1	0	0	0
ENSG00000174374.9	5	0	0	0	15	0	0	0
ENSG00000256304.1	0	0	0	0	0	0	54	0
ENSG00000131507.9	5	6	24	0	62	0	0	0
ENSG00000229891.1	0	0	0	0	0	0	3	1
ENSG00000165688.7	43	0	13	0	17	0	0	0
ENSG00000115850.5	2	0	1	0	10	0	0	0
ENSG00000256732.1	0	0	0	0	0	0	0	6
ENSG00000161542.12	22	1	13	0	73	0	0	0
ENSG00000108423.10	16	1	1	0	104	0	0	0
ENSG00000100644.12	68	2	2	0	130	0	0	0
ENSG00000082438.11	25	0	4	0	77	0	1	11
ENSG00000259410.1	0	0	0	0	0	0	2	10
ENSG00000102030.11	37	9	0	0	32	0	0	0
ENSG00000232692.1	0	0	0	0	0	0	0	23
ENSG00000229558.1	0	0	0	0	0	0	1	0
ENSG00000139926.11	5	1	2	0	107	0	0	0
ENSG00000093167.13	51	14	3	0	235	0	0	2
ENSG00000243479.3	0	0	0	0	0	0	1	3
ENSG00000182872.11	75	4	0	0	109	0	0	0
ENSG00000188916.4	1	0	0	0	10	0	0	0
ENSG00000185176.8	0	1	0	0	0	0	0	0
ENSG00000248830.1	0	0	0	0	0	0	1	0
ENSG00000246263.2	0	0	0	0	0	0	2	8
ENSG00000186198.3	0	0	0	0	2	0	0	0
ENSG00000198374.3	5	0	0	0	0	0	0	0
ENSG00000221983.3	45	9	6	0	4	0	0	0
ENSG00000176927.10	1	0	0	0	31	0	0	0
ENSG00000143869.5	7	0	12	0	4	0	0	0
ENSG00000183426.11	2	0	0	0	2	0	18	13
ENSG00000235100.3	0	0	0	0	0	0	1	60
ENSG00000247925.2	0	0	0	0	0	0	0	38
ENSG00000214226.4	0	10	0	0	41	0	0	1
ENSG00000234965.1	6	0	0	0	5	0	0	0
ENSG00000228649.4	0	0	0	0	0	0	8	22
ENSG00000265474.1	0	0	0	0	0	0	0	1
ENSG00000231799.2	0	0	0	0	0	0	2	0
ENSG00000149571.6	0	0	1	0	101	0	0	2
ENSG00000182871.10	111	3	7	0	245	0	0	0
ENSG00000214842.5	4	0	0	0	1	0	0	0
ENSG00000147123.10	11	0	1	0	0	0	0	0
ENSG00000249276.1	0	0	0	0	0	0	0	1
ENSG00000167011.4	0	0	0	0	3	0	0	0
ENSG00000127511.5	168	3	16	1	112	0	0	0
ENSG00000248329.1	0	0	0	0	0	0	0	1
ENSG00000267762.1	0	0	0	0	0	0	0	2
ENSG00000146038.7	3	0	0	0	32	0	0	0
ENSG00000255772.1	0	0	0	0	0	0	0	4
